Subject_ID,Age,Gender,Education,Language,Country,Socioeconomic,age_group,edu_group,ses_group,strat_group,fold
835,65.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,4
836,66.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
838,64.0,f,phd,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,5
839,60.0,m,high_school,english_british,uk,8.0,under65,medium,high,m_uk_under65_medium_high,4
840,62.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,3
841,62.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
842,65.0,f,vocational,english_american,usa,3.0,65to75,medium,low,f_usa_65to75_medium_low,2
843,60.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
844,70.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,3
845,70.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,5
847,65.0,f,master,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
848,70.0,f,vocational,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,3
849,63.0,m,phd,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
851,61.0,m,master,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,4
852,73.0,f,master,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,2
853,62.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,4
854,62.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
855,67.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,4
856,74.0,f,less_than_highschool,english_british,uk,2.0,65to75,low,low,f_uk_65to75_low_low,2
857,64.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,2
858,63.0,m,vocational,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,5
859,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
862,60.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,5
863,61.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,4
864,60.0,f,high_school,english_american,uk,2.0,under65,medium,low,f_uk_under65_medium_low,2
866,63.0,f,high_school,english_british,uk,3.0,under65,medium,low,f_uk_under65_medium_low,3
868,66.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,3
871,63.0,f,less_than_highschool,english_british,uk,2.0,under65,low,low,f_uk_under65_low_low,1
872,60.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
873,82.0,f,high_school,english_british,uk,6.0,over75,medium,middle,f_uk_over75_medium_middle,2
874,60.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,3
875,60.0,f,master,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,3
876,67.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,3
877,67.0,m,high_school,english_american,usa,3.0,65to75,medium,low,m_usa_65to75_medium_low,2
883,69.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,5
884,70.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
885,62.0,f,high_school,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
887,66.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,4
888,63.0,f,high_school,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,5
889,68.0,m,phd,english_american,usa,4.0,65to75,high,middle,m_usa_65to75_high_middle,2
890,60.0,m,high_school,english_american,usa,4.0,under65,medium,middle,m_usa_under65_medium_middle,3
891,65.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
892,69.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,4
893,66.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,3
894,69.0,f,master,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
895,60.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,1
897,67.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
898,61.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,5
899,65.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
901,62.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
902,61.0,f,master,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,5
903,67.0,f,vocational,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
904,60.0,f,phd,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,1
906,71.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
908,63.0,f,master,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,2
909,62.0,f,bachelor,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,4
910,69.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,1
911,65.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,3
912,72.0,m,less_than_highschool,english_british,uk,5.0,65to75,low,middle,m_uk_65to75_low_middle,1
913,61.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,1
914,83.0,m,master,english_american,usa,4.0,over75,high,middle,m_usa_over75_high_middle,3
916,61.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
917,68.0,f,master,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,3
918,71.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,4
919,67.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,5
920,67.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,4
921,65.0,f,master,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
922,63.0,m,bachelor,english_other,usa,5.0,under65,high,middle,m_usa_under65_high_middle,4
923,70.0,f,vocational,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,4
924,68.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,4
927,61.0,f,vocational,english_british,uk,4.0,under65,medium,middle,f_uk_under65_medium_middle,4
928,60.0,m,high_school,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,2
929,61.0,m,vocational,english_american,usa,2.0,under65,medium,low,m_usa_under65_medium_low,5
931,69.0,f,bachelor,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,2
932,67.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,5
933,62.0,f,vocational,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
934,60.0,m,master,english_american,uk,4.0,under65,high,middle,m_uk_under65_high_middle,3
935,66.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,3
936,65.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,4
938,61.0,m,vocational,english_british,uk,2.0,under65,medium,low,m_uk_under65_medium_low,5
941,68.0,f,phd,english_american,usa,9.0,65to75,high,high,f_usa_65to75_high_high,3
942,62.0,f,vocational,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,3
943,61.0,f,vocational,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,5
944,60.0,m,phd,english_american,usa,9.0,under65,high,high,m_usa_under65_high_high,3
945,65.0,m,high_school,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,3
947,68.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
948,72.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
950,60.0,f,vocational,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
951,66.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,3
952,69.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,3
953,71.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
954,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,2
956,69.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
957,64.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,5
958,65.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
960,62.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,3
962,75.0,m,vocational,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,5
963,65.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
964,64.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,2
965,74.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,3
966,60.0,f,bachelor,english_british,uk,3.0,under65,high,low,f_uk_under65_high_low,3
967,73.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
968,60.0,f,bachelor,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,2
969,68.0,f,vocational,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,3
970,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,3
971,68.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,4
972,62.0,f,vocational,english_american,usa,8.0,under65,medium,high,f_usa_under65_medium_high,5
973,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,5
975,62.0,m,master,english_american,usa,7.0,under65,high,middle,m_usa_under65_high_middle,3
979,62.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
981,61.0,f,high_school,english_british,uk,2.0,under65,medium,low,f_uk_under65_medium_low,2
982,65.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,5
983,64.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,3
984,62.0,m,less_than_highschool,english_british,uk,5.0,under65,low,middle,m_uk_under65_low_middle,4
985,65.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
986,67.0,f,bachelor,english_british,uk,4.0,65to75,high,middle,f_uk_65to75_high_middle,4
988,65.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
989,72.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
991,66.0,f,vocational,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,5
993,60.0,f,bachelor,english_british,uk,8.0,under65,high,high,f_uk_under65_high_high,3
994,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,5
997,65.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,2
998,60.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,4
999,66.0,m,vocational,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
1000,62.0,f,vocational,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,4
1001,65.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,3
1002,64.0,f,bachelor,english_american,usa,9.0,under65,high,high,f_usa_under65_high_high,5
1003,69.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,1
1004,68.0,f,high_school,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,3
1005,64.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,4
1006,75.0,f,phd,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,3
1007,64.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,3
1008,60.0,m,high_school,english_american,usa,4.0,under65,medium,middle,m_usa_under65_medium_middle,5
1009,84.0,f,bachelor,english_american,usa,2.0,over75,high,low,f_usa_over75_high_low,2
1010,67.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,3
1011,68.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
1012,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
1013,60.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
1014,64.0,f,master,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,3
1015,64.0,m,vocational,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,4
1016,65.0,f,vocational,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,3
1017,62.0,f,vocational,english_british,uk,3.0,under65,medium,low,f_uk_under65_medium_low,3
1018,75.0,f,master,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,1
1019,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,5
1020,70.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,3
1021,70.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,3
1022,75.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,5
1023,65.0,f,master,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,5
1024,66.0,f,phd,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1025,62.0,f,bachelor,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,3
1026,67.0,m,high_school,english_british,uk,4.0,65to75,medium,middle,m_uk_65to75_medium_middle,3
1027,60.0,f,vocational,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,5
1028,60.0,f,high_school,english_american,usa,8.0,under65,medium,high,f_usa_under65_medium_high,1
1029,62.0,m,phd,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,2
1030,74.0,m,high_school,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,2
1032,65.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,4
1036,62.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,3
1037,63.0,m,bachelor,english_american,usa,3.0,under65,high,low,m_usa_under65_high_low,1
1038,61.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,3
1039,60.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,5
1040,68.0,m,high_school,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1041,60.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,5
1044,68.0,m,vocational,english_british,uk,3.0,65to75,medium,low,m_uk_65to75_medium_low,2
1045,62.0,f,bachelor,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,3
1046,71.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,4
1047,66.0,m,vocational,english_british,uk,5.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1048,70.0,f,bachelor,english_british,uk,5.0,65to75,high,middle,f_uk_65to75_high_middle,1
1049,61.0,f,master,english_british,uk,8.0,under65,high,high,f_uk_under65_high_high,1
1050,67.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,5
1051,61.0,f,master,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,3
1052,65.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,3
1053,73.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,2
1054,66.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,4
1055,67.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
1056,65.0,f,bachelor,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,5
1057,62.0,m,bachelor,english_american,usa,2.0,under65,high,low,m_usa_under65_high_low,4
1058,61.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
1060,60.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
1061,67.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,5
1062,74.0,f,bachelor,english_american,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
1063,73.0,f,high_school,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,4
1065,65.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
1067,74.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,2
1070,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,3
1071,60.0,m,master,english_british,usa,5.0,under65,high,middle,m_usa_under65_high_middle,1
1072,70.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,4
1073,72.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
1074,64.0,f,high_school,english_american,usa,2.0,under65,medium,low,f_usa_under65_medium_low,5
1075,60.0,m,phd,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,2
1079,64.0,f,vocational,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,3
1080,72.0,f,phd,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,5
1082,60.0,m,vocational,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,1
1083,60.0,f,high_school,english_british,uk,8.0,under65,medium,high,f_uk_under65_medium_high,4
1086,64.0,m,vocational,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,4
1087,62.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,5
1088,69.0,m,vocational,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,5
1089,72.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,2
1090,60.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,3
1093,60.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,4
1094,63.0,f,master,english_american,uk,7.0,under65,high,middle,f_uk_under65_high_middle,4
1095,67.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,5
1096,63.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,3
1097,77.0,f,vocational,english_british,uk,7.0,over75,medium,middle,f_uk_over75_medium_middle,1
1098,64.0,m,high_school,english_british,uk,3.0,under65,medium,low,m_uk_under65_medium_low,1
1099,65.0,f,vocational,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
1100,64.0,m,phd,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,5
1101,64.0,m,vocational,english_british,uk,3.0,under65,medium,low,m_uk_under65_medium_low,2
1102,65.0,f,high_school,english_american,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
1104,61.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,5
1105,65.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
1106,61.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,4
1107,63.0,m,vocational,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,5
1112,71.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,3
1113,60.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,5
1114,64.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,3
1115,63.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,5
1116,61.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,4
1117,60.0,m,high_school,english_american,usa,4.0,under65,medium,middle,m_usa_under65_medium_middle,5
1118,61.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,5
1119,64.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,5
1120,70.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,5
1123,74.0,f,phd,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,3
1124,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
1130,60.0,m,high_school,english_american,usa,6.0,under65,medium,middle,m_usa_under65_medium_middle,1
1131,65.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
1132,67.0,m,high_school,english_british,uk,4.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1133,68.0,f,bachelor,english_other,usa,8.0,65to75,high,high,f_usa_65to75_high_high,3
1134,66.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
1135,61.0,f,high_school,english_british,uk,8.0,under65,medium,high,f_uk_under65_medium_high,2
1136,74.0,m,less_than_highschool,english_british,uk,8.0,65to75,low,high,m_uk_65to75_low_high,3
1138,73.0,m,phd,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,3
1139,65.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
1140,68.0,f,phd,english_british,uk,4.0,65to75,high,middle,f_uk_65to75_high_middle,5
1141,66.0,f,bachelor,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,2
1142,61.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,5
1144,63.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
1146,63.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,5
1147,61.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,3
1148,66.0,f,high_school,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1149,60.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
1150,69.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,4
1152,60.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,3
1155,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
1160,70.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,1
1161,62.0,f,vocational,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
1162,70.0,f,high_school,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,3
1164,64.0,f,bachelor,english_british,uk,2.0,under65,high,low,f_uk_under65_high_low,4
1165,67.0,f,master,english_british,uk,3.0,65to75,high,low,f_uk_65to75_high_low,3
1166,61.0,f,master,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,5
1167,64.0,m,high_school,english_american,usa,3.0,under65,medium,low,m_usa_under65_medium_low,1
1168,66.0,m,phd,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
1169,69.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,3
1170,71.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1172,69.0,m,high_school,english_american,usa,5.0,65to75,medium,middle,m_usa_65to75_medium_middle,2
1174,63.0,m,bachelor,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,2
1175,60.0,f,high_school,english_american,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,5
1176,63.0,f,bachelor,english_british,usa,6.0,under65,high,middle,f_usa_under65_high_middle,4
1177,67.0,f,bachelor,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,4
1179,63.0,f,master,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,4
1180,65.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,2
1183,67.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,4
1185,69.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,1
1186,65.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,5
1188,60.0,f,master,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,4
1189,71.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,3
1190,82.0,m,vocational,english_british,uk,7.0,over75,medium,middle,m_uk_over75_medium_middle,1
1191,72.0,m,master,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,4
1192,62.0,m,vocational,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,4
1193,61.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
1194,63.0,f,bachelor,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,1
1195,72.0,m,master,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,2
1196,61.0,m,master,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,3
1198,65.0,m,bachelor,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,5
1199,60.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,5
1200,60.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,2
1201,70.0,m,high_school,english_british,uk,8.0,65to75,medium,high,m_uk_65to75_medium_high,2
1202,60.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
1203,64.0,f,high_school,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,3
1204,65.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
1205,60.0,f,bachelor,english_american,usa,1.0,under65,high,low,f_usa_under65_high_low,2
1206,61.0,m,vocational,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,3
1207,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,4
1209,67.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1211,66.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,5
1212,72.0,f,high_school,english_american,usa,2.0,65to75,medium,low,f_usa_65to75_medium_low,3
1213,63.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,4
1214,60.0,f,vocational,english_american,usa,2.0,under65,medium,low,f_usa_under65_medium_low,3
1215,60.0,m,high_school,english_british,uk,8.0,under65,medium,high,m_uk_under65_medium_high,5
1216,60.0,m,high_school,english_american,usa,3.0,under65,medium,low,m_usa_under65_medium_low,4
1217,64.0,m,high_school,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,2
