Subject_ID,Age,Gender,Education,Language,Country,Socioeconomic,age_group,edu_group,ses_group,strat_group,fold
834,73.0,m,bachelor,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,1
835,65.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,2
836,66.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
838,64.0,f,phd,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,2
839,60.0,m,high_school,english_british,uk,8.0,under65,medium,high,m_uk_under65_medium_high,1
840,62.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
841,62.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
842,65.0,f,vocational,english_american,usa,3.0,65to75,medium,low,f_usa_65to75_medium_low,1
843,60.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
844,70.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,1
845,70.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
847,65.0,f,master,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
848,70.0,f,vocational,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
849,63.0,m,phd,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
851,61.0,m,master,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
852,73.0,f,master,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
853,62.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
854,62.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
855,67.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
856,74.0,f,less_than_highschool,english_british,uk,2.0,65to75,low,low,f_uk_65to75_low_low,1
857,64.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,1
858,63.0,m,vocational,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,1
859,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
862,60.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,2
863,61.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,2
864,60.0,f,high_school,english_american,uk,2.0,under65,medium,low,f_uk_under65_medium_low,1
866,63.0,f,high_school,english_british,uk,3.0,under65,medium,low,f_uk_under65_medium_low,2
868,66.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
871,63.0,f,less_than_highschool,english_british,uk,2.0,under65,low,low,f_uk_under65_low_low,2
872,60.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
873,82.0,f,high_school,english_british,uk,6.0,over75,medium,middle,f_uk_over75_medium_middle,2
874,60.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,2
875,60.0,f,master,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
876,67.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
877,67.0,m,high_school,english_american,usa,3.0,65to75,medium,low,m_usa_65to75_medium_low,1
883,69.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
884,70.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
885,62.0,f,high_school,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,1
887,66.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
888,63.0,f,high_school,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,2
889,68.0,m,phd,english_american,usa,4.0,65to75,high,middle,m_usa_65to75_high_middle,1
890,60.0,m,high_school,english_american,usa,4.0,under65,medium,middle,m_usa_under65_medium_middle,1
891,65.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
892,69.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
893,66.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
894,69.0,f,master,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
895,60.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,1
897,67.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
898,61.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
899,65.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
901,62.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
902,61.0,f,master,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
903,67.0,f,vocational,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
904,60.0,f,phd,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,1
906,71.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
908,63.0,f,master,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,1
909,62.0,f,bachelor,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,2
910,69.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,1
911,65.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
912,72.0,m,less_than_highschool,english_british,uk,5.0,65to75,low,middle,m_uk_65to75_low_middle,1
913,61.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,2
914,83.0,m,master,english_american,usa,4.0,over75,high,middle,m_usa_over75_high_middle,1
916,61.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
917,68.0,f,master,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,2
918,71.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
919,67.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
920,67.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,2
921,65.0,f,master,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
922,63.0,m,bachelor,english_other,usa,5.0,under65,high,middle,m_usa_under65_high_middle,2
923,70.0,f,vocational,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
924,68.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,2
927,61.0,f,vocational,english_british,uk,4.0,under65,medium,middle,f_uk_under65_medium_middle,2
928,60.0,m,high_school,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,1
929,61.0,m,vocational,english_american,usa,2.0,under65,medium,low,m_usa_under65_medium_low,2
931,69.0,f,bachelor,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,1
932,67.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
933,62.0,f,vocational,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,1
934,60.0,m,master,english_american,uk,4.0,under65,high,middle,m_uk_under65_high_middle,2
935,66.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
936,65.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
938,61.0,m,vocational,english_british,uk,2.0,under65,medium,low,m_uk_under65_medium_low,2
941,68.0,f,phd,english_american,usa,9.0,65to75,high,high,f_usa_65to75_high_high,2
942,62.0,f,vocational,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,2
943,61.0,f,vocational,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,2
944,60.0,m,phd,english_american,usa,9.0,under65,high,high,m_usa_under65_high_high,2
945,65.0,m,high_school,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
947,68.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
948,72.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,1
950,60.0,f,vocational,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,1
951,66.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,2
952,69.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,2
953,71.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
954,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,1
956,69.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
957,64.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,2
958,65.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
960,62.0,m,bachelor,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,2
962,75.0,m,vocational,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,2
963,65.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
964,64.0,f,vocational,english_american,usa,4.0,under65,medium,middle,f_usa_under65_medium_middle,1
965,74.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,2
966,60.0,f,bachelor,english_british,uk,3.0,under65,high,low,f_uk_under65_high_low,1
967,73.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
968,60.0,f,bachelor,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,1
969,68.0,f,vocational,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
970,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
971,68.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
972,62.0,f,vocational,english_american,usa,8.0,under65,medium,high,f_usa_under65_medium_high,2
973,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
975,62.0,m,master,english_american,usa,7.0,under65,high,middle,m_usa_under65_high_middle,1
979,62.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
981,61.0,f,high_school,english_british,uk,2.0,under65,medium,low,f_uk_under65_medium_low,2
982,65.0,f,high_school,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
983,64.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,1
984,62.0,m,less_than_highschool,english_british,uk,5.0,under65,low,middle,m_uk_under65_low_middle,2
985,65.0,f,high_school,english_british,uk,7.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
986,67.0,f,bachelor,english_british,uk,4.0,65to75,high,middle,f_uk_65to75_high_middle,2
988,65.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
989,72.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
991,66.0,f,vocational,english_british,uk,4.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
993,60.0,f,bachelor,english_british,uk,8.0,under65,high,high,f_uk_under65_high_high,1
994,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
997,65.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
998,60.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
999,66.0,m,vocational,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
1000,62.0,f,vocational,english_american,usa,6.0,under65,medium,middle,f_usa_under65_medium_middle,2
1001,65.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,1
1002,64.0,f,bachelor,english_american,usa,9.0,under65,high,high,f_usa_under65_high_high,2
1003,69.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,1
1004,68.0,f,high_school,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
1005,64.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
1006,75.0,f,phd,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,1
1007,64.0,f,high_school,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
1008,60.0,m,high_school,english_american,usa,4.0,under65,medium,middle,m_usa_under65_medium_middle,2
1009,84.0,f,bachelor,english_american,usa,2.0,over75,high,low,f_usa_over75_high_low,2
1010,67.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1011,68.0,f,bachelor,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1012,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
1013,60.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,1
1014,64.0,f,master,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,1
1015,64.0,m,vocational,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,1
1016,65.0,f,vocational,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
1017,62.0,f,vocational,english_british,uk,3.0,under65,medium,low,f_uk_under65_medium_low,2
1018,75.0,f,master,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,1
1019,62.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
1020,70.0,f,bachelor,english_american,usa,3.0,65to75,high,low,f_usa_65to75_high_low,2
1021,70.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
1022,75.0,f,high_school,english_american,usa,6.0,65to75,medium,middle,f_usa_65to75_medium_middle,1
1023,65.0,f,master,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
1024,66.0,f,phd,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1025,62.0,f,bachelor,english_american,usa,4.0,under65,high,middle,f_usa_under65_high_middle,1
1026,67.0,m,high_school,english_british,uk,4.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1027,60.0,f,vocational,english_american,usa,5.0,under65,medium,middle,f_usa_under65_medium_middle,2
1028,60.0,f,high_school,english_american,usa,8.0,under65,medium,high,f_usa_under65_medium_high,1
1029,62.0,m,phd,english_british,uk,6.0,under65,high,middle,m_uk_under65_high_middle,1
1030,74.0,m,high_school,english_american,usa,4.0,65to75,medium,middle,m_usa_65to75_medium_middle,1
1032,65.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1036,62.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
1037,63.0,m,bachelor,english_american,usa,3.0,under65,high,low,m_usa_under65_high_low,1
1038,61.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
1039,60.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,2
1040,68.0,m,high_school,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
1041,60.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,2
1044,68.0,m,vocational,english_british,uk,3.0,65to75,medium,low,m_uk_65to75_medium_low,2
1045,62.0,f,bachelor,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,2
1046,71.0,m,bachelor,english_american,usa,5.0,65to75,high,middle,m_usa_65to75_high_middle,2
1047,66.0,m,vocational,english_british,uk,5.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
1048,70.0,f,bachelor,english_british,uk,5.0,65to75,high,middle,f_uk_65to75_high_middle,1
1049,61.0,f,master,english_british,uk,8.0,under65,high,high,f_uk_under65_high_high,2
1050,67.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
1051,61.0,f,master,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
1052,65.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,1
1053,73.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,1
1054,66.0,f,bachelor,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
1055,67.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1056,65.0,f,bachelor,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,2
1057,62.0,m,bachelor,english_american,usa,2.0,under65,high,low,m_usa_under65_high_low,2
1058,61.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
1060,60.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,1
1061,67.0,m,master,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
1062,74.0,f,bachelor,english_american,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
1063,73.0,f,high_school,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1065,65.0,m,master,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,1
1067,74.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
1070,63.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
1071,60.0,m,master,english_british,usa,5.0,under65,high,middle,m_usa_under65_high_middle,1
1072,70.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1073,72.0,f,master,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
1074,64.0,f,high_school,english_american,usa,2.0,under65,medium,low,f_usa_under65_medium_low,2
1075,60.0,m,phd,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,1
1079,64.0,f,vocational,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
1080,72.0,f,phd,english_american,usa,7.0,65to75,high,middle,f_usa_65to75_high_middle,2
1082,60.0,m,vocational,english_british,uk,6.0,under65,medium,middle,m_uk_under65_medium_middle,2
1083,60.0,f,high_school,english_british,uk,8.0,under65,medium,high,f_uk_under65_medium_high,2
1086,64.0,m,vocational,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,2
1087,62.0,m,bachelor,english_british,uk,8.0,under65,high,high,m_uk_under65_high_high,1
1088,69.0,m,vocational,english_british,uk,6.0,65to75,medium,middle,m_uk_65to75_medium_middle,2
1089,72.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,1
1090,60.0,f,bachelor,english_british,uk,5.0,under65,high,middle,f_uk_under65_high_middle,1
1093,60.0,f,bachelor,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
1094,63.0,f,master,english_american,uk,7.0,under65,high,middle,f_uk_under65_high_middle,2
1095,67.0,f,high_school,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
1096,63.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
1097,77.0,f,vocational,english_british,uk,7.0,over75,medium,middle,f_uk_over75_medium_middle,1
1098,64.0,m,high_school,english_british,uk,3.0,under65,medium,low,m_uk_under65_medium_low,1
1099,65.0,f,vocational,english_british,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
1100,64.0,m,phd,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,2
1101,64.0,m,vocational,english_british,uk,3.0,under65,medium,low,m_uk_under65_medium_low,1
1102,65.0,f,high_school,english_american,uk,5.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
1104,61.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,2
1105,65.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,1
1106,61.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
1107,63.0,m,vocational,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,1
1112,71.0,m,vocational,english_british,uk,7.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
1113,60.0,f,master,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
1114,64.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,2
1115,63.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
1116,61.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
1117,60.0,m,high_school,english_american,usa,4.0,under65,medium,middle,m_usa_under65_medium_middle,2
1118,61.0,f,high_school,english_british,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
1119,64.0,f,bachelor,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
1120,70.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
1123,74.0,f,phd,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,2
1124,63.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
1130,60.0,m,high_school,english_american,usa,6.0,under65,medium,middle,m_usa_under65_medium_middle,1
1131,65.0,m,bachelor,english_american,usa,6.0,65to75,high,middle,m_usa_65to75_high_middle,1
1132,67.0,m,high_school,english_british,uk,4.0,65to75,medium,middle,m_uk_65to75_medium_middle,1
1133,68.0,f,bachelor,english_other,usa,8.0,65to75,high,high,f_usa_65to75_high_high,1
1134,66.0,f,bachelor,english_british,uk,7.0,65to75,high,middle,f_uk_65to75_high_middle,1
1135,61.0,f,high_school,english_british,uk,8.0,under65,medium,high,f_uk_under65_medium_high,2
1136,74.0,m,less_than_highschool,english_british,uk,8.0,65to75,low,high,m_uk_65to75_low_high,1
1138,73.0,m,phd,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,2
1139,65.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,1
1140,68.0,f,phd,english_british,uk,4.0,65to75,high,middle,f_uk_65to75_high_middle,2
1141,66.0,f,bachelor,english_american,usa,8.0,65to75,high,high,f_usa_65to75_high_high,1
1142,61.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
1144,63.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
1146,63.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,2
1147,61.0,f,high_school,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,2
1148,66.0,f,high_school,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1149,60.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,1
1150,69.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,2
1152,60.0,m,bachelor,english_british,uk,7.0,under65,high,middle,m_uk_under65_high_middle,1
1155,64.0,f,bachelor,english_american,usa,7.0,under65,high,middle,f_usa_under65_high_middle,1
1160,70.0,m,bachelor,english_british,uk,5.0,65to75,high,middle,m_uk_65to75_high_middle,1
1161,62.0,f,vocational,english_british,uk,7.0,under65,medium,middle,f_uk_under65_medium_middle,1
1162,70.0,f,high_school,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1164,64.0,f,bachelor,english_british,uk,2.0,under65,high,low,f_uk_under65_high_low,2
1165,67.0,f,master,english_british,uk,3.0,65to75,high,low,f_uk_65to75_high_low,2
1166,61.0,f,master,english_american,usa,5.0,under65,high,middle,f_usa_under65_high_middle,2
1167,64.0,m,high_school,english_american,usa,3.0,under65,medium,low,m_usa_under65_medium_low,1
1168,66.0,m,phd,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
1169,69.0,f,bachelor,english_american,usa,5.0,65to75,high,middle,f_usa_65to75_high_middle,2
1170,71.0,f,vocational,english_american,usa,4.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1172,69.0,m,high_school,english_american,usa,5.0,65to75,medium,middle,m_usa_65to75_medium_middle,1
1174,63.0,m,bachelor,english_american,usa,5.0,under65,high,middle,m_usa_under65_high_middle,1
1175,60.0,f,high_school,english_american,uk,6.0,under65,medium,middle,f_uk_under65_medium_middle,2
1176,63.0,f,bachelor,english_british,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
1177,67.0,f,bachelor,english_british,uk,8.0,65to75,high,high,f_uk_65to75_high_high,2
1179,63.0,f,master,english_british,uk,7.0,under65,high,middle,f_uk_under65_high_middle,2
1180,65.0,m,bachelor,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
1183,67.0,f,high_school,english_british,uk,6.0,65to75,medium,middle,f_uk_65to75_medium_middle,2
1185,69.0,f,bachelor,english_american,usa,4.0,65to75,high,middle,f_usa_65to75_high_middle,1
1186,65.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,2
1188,60.0,f,master,english_american,usa,6.0,under65,high,middle,f_usa_under65_high_middle,2
1189,71.0,f,bachelor,english_british,uk,6.0,65to75,high,middle,f_uk_65to75_high_middle,1
1190,82.0,m,vocational,english_british,uk,7.0,over75,medium,middle,m_uk_over75_medium_middle,1
1191,72.0,m,master,english_british,uk,6.0,65to75,high,middle,m_uk_65to75_high_middle,2
1192,62.0,m,vocational,english_british,uk,5.0,under65,medium,middle,m_uk_under65_medium_middle,2
1193,61.0,f,bachelor,english_british,uk,6.0,under65,high,middle,f_uk_under65_high_middle,1
1194,63.0,f,bachelor,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,1
1195,72.0,m,master,english_american,usa,8.0,65to75,high,high,m_usa_65to75_high_high,1
1196,61.0,m,master,english_american,usa,8.0,under65,high,high,m_usa_under65_high_high,1
1198,65.0,m,bachelor,english_british,uk,7.0,65to75,high,middle,m_uk_65to75_high_middle,2
1199,60.0,f,bachelor,english_american,usa,8.0,under65,high,high,f_usa_under65_high_high,2
1200,60.0,f,master,english_british,uk,4.0,under65,high,middle,f_uk_under65_high_middle,1
1201,70.0,m,high_school,english_british,uk,8.0,65to75,medium,high,m_uk_65to75_medium_high,1
1202,60.0,m,bachelor,english_american,usa,6.0,under65,high,middle,m_usa_under65_high_middle,1
1203,64.0,f,high_school,english_american,usa,7.0,under65,medium,middle,f_usa_under65_medium_middle,2
1204,65.0,f,master,english_american,usa,6.0,65to75,high,middle,f_usa_65to75_high_middle,1
1205,60.0,f,bachelor,english_american,usa,1.0,under65,high,low,f_usa_under65_high_low,1
1206,61.0,m,vocational,english_british,uk,4.0,under65,medium,middle,m_uk_under65_medium_middle,2
1207,62.0,m,high_school,english_british,uk,7.0,under65,medium,middle,m_uk_under65_medium_middle,2
1209,67.0,f,vocational,english_american,usa,5.0,65to75,medium,middle,f_usa_65to75_medium_middle,2
1211,66.0,m,bachelor,english_american,usa,7.0,65to75,high,middle,m_usa_65to75_high_middle,2
1212,72.0,f,high_school,english_american,usa,2.0,65to75,medium,low,f_usa_65to75_medium_low,2
1213,63.0,f,high_school,english_american,usa,3.0,under65,medium,low,f_usa_under65_medium_low,2
1214,60.0,f,vocational,english_american,usa,2.0,under65,medium,low,f_usa_under65_medium_low,1
1215,60.0,m,high_school,english_british,uk,8.0,under65,medium,high,m_uk_under65_medium_high,2
1216,60.0,m,high_school,english_american,usa,3.0,under65,medium,low,m_usa_under65_medium_low,2
